artistName_x,Year,Month,Day,time,Sum of msPlayed,trackName,albumName,artistName_y,trackUri,playlists.name,track_id,hour
Fall Out Boy,2023,September,2,17:27:00,212040,"This Ain't A Scene, It's An Arms Race",Infinity On High,Fall Out Boy,spotify:track:1oagRT7LfpVlNJN6FSZDGp,The Knew,1oagRT7LfpVlNJN6FSZDGp,17
Fall Out Boy,2023,June,10,21:52:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,21
Fall Out Boy,2023,June,11,21:10:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,21
Fall Out Boy,2023,June,12,10:52:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,10
Fall Out Boy,2023,June,14,01:17:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,01
Fall Out Boy,2023,June,14,23:22:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,23
Fall Out Boy,2023,June,16,01:44:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,01
Fall Out Boy,2023,June,16,22:35:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,22
Fall Out Boy,2023,June,19,17:24:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,17
Fall Out Boy,2023,June,20,10:50:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,10
Fall Out Boy,2023,June,23,20:10:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,20
Fall Out Boy,2023,June,24,22:35:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,22
Fall Out Boy,2023,June,25,15:23:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,15
Fall Out Boy,2023,July,23,02:40:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,02
Fall Out Boy,2023,July,27,11:07:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,11
Fall Out Boy,2023,August,11,02:20:00,37042,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,02
Fall Out Boy,2023,August,20,02:28:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,02
Fall Out Boy,2023,August,21,22:00:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,22
Fall Out Boy,2023,September,2,18:58:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,18
Fall Out Boy,2023,September,7,06:53:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,06
Fall Out Boy,2023,September,7,15:40:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,15
Fall Out Boy,2023,September,7,22:40:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,22
Fall Out Boy,2023,September,8,19:33:00,214493,I Don't Care - Single Version,Folie à Deux,Fall Out Boy,spotify:track:7ewT0nLFkMD8ONbRibePr9,Rock Paper Scissors,7ewT0nLFkMD8ONbRibePr9,19
Fall Out Boy,2023,June,19,18:13:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,18
Fall Out Boy,2023,June,24,18:42:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,18
Fall Out Boy,2023,July,5,22:07:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,22
Fall Out Boy,2023,July,6,05:00:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,05
Fall Out Boy,2023,July,7,04:39:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,04
Fall Out Boy,2023,July,11,01:59:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,01
Fall Out Boy,2023,July,11,22:46:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,22
Fall Out Boy,2023,July,15,14:15:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,14
Fall Out Boy,2023,July,16,01:58:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,01
Fall Out Boy,2023,July,16,13:49:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,13
Fall Out Boy,2023,July,16,23:32:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,23
Fall Out Boy,2023,July,18,01:45:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,01
Fall Out Boy,2023,July,20,05:29:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,05
Fall Out Boy,2023,July,20,19:54:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,19
Fall Out Boy,2023,July,29,10:26:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,10
Fall Out Boy,2023,August,2,21:38:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,21
Fall Out Boy,2023,August,25,00:28:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,00
Fall Out Boy,2023,August,27,01:23:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,01
Fall Out Boy,2023,September,3,01:10:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,01
Fall Out Boy,2023,September,14,22:00:00,203506,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Missing Her,3Zwu2K0Qa5sT6teCCHPShP,22
Fall Out Boy,2023,June,24,01:13:00,186826,My Songs Know What You Did In The Dark (Light Em Up),Save Rock And Roll,Fall Out Boy,spotify:track:2E43WFS4rRc09za2r2GmZl,The Knew,2E43WFS4rRc09za2r2GmZl,01
Fall Out Boy,2023,July,29,10:30:00,244720,Just One Yesterday,Save Rock And Roll,Fall Out Boy,spotify:track:5OMCffelD9cnJCgG3xnHzU,The Knew,5OMCffelD9cnJCgG3xnHzU,10
Fleetwood Mac,2023,June,7,11:45:00,270213,The Chain - 2004 Remaster,Rumours,Fleetwood Mac,spotify:track:5e9TFTbltYBg2xThimr0rU,I Will Survive,5e9TFTbltYBg2xThimr0rU,11
Fleetwood Mac,2023,June,11,05:14:00,270213,The Chain - 2004 Remaster,Rumours,Fleetwood Mac,spotify:track:5e9TFTbltYBg2xThimr0rU,I Will Survive,5e9TFTbltYBg2xThimr0rU,05
Foals,2023,September,17,00:14:00,244293,Mountain at My Gates,What Went Down,Foals,spotify:track:3f7OyfSoDbQC0LRDQiytPp,The Knew,3f7OyfSoDbQC0LRDQiytPp,00
Foo Fighters,2023,June,13,10:14:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,10
Foo Fighters,2023,June,13,10:14:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,10
Foo Fighters,2023,July,1,20:35:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,1,20:35:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,2,20:40:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,2,20:40:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,6,03:50:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,03
Foo Fighters,2023,July,6,03:50:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,03
Foo Fighters,2023,July,7,05:19:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,July,7,05:19:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,July,8,18:50:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,July,8,18:50:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,July,10,10:03:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,10
Foo Fighters,2023,July,10,10:03:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,10
Foo Fighters,2023,July,11,05:39:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,July,11,05:39:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,July,13,00:43:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,00
Foo Fighters,2023,July,13,00:43:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,00
Foo Fighters,2023,July,14,20:51:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,14,20:51:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,15,23:21:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,23
Foo Fighters,2023,July,15,23:21:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,23
Foo Fighters,2023,July,16,06:31:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,06
Foo Fighters,2023,July,16,06:31:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,06
Foo Fighters,2023,July,16,20:03:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,16,20:03:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,July,21,02:14:00,224156,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,02
Foo Fighters,2023,July,21,02:14:00,224156,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,02
Foo Fighters,2023,July,21,02:15:00,46203,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,02
Foo Fighters,2023,July,21,02:15:00,46203,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,02
Foo Fighters,2023,July,23,13:42:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,13
Foo Fighters,2023,July,23,13:42:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,13
Foo Fighters,2023,July,24,01:40:00,94632,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,01
Foo Fighters,2023,July,24,01:40:00,94632,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,01
Foo Fighters,2023,July,31,18:46:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,July,31,18:46:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,August,2,10:18:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,10
Foo Fighters,2023,August,2,10:18:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,10
Foo Fighters,2023,August,19,03:38:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,03
Foo Fighters,2023,August,19,03:38:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,03
Foo Fighters,2023,August,26,12:24:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,12
Foo Fighters,2023,August,26,12:24:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,12
Foo Fighters,2023,August,26,18:45:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,August,26,18:45:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,August,31,18:36:00,109701,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,August,31,18:36:00,109701,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,18
Foo Fighters,2023,August,31,20:51:00,163982,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,August,31,20:51:00,163982,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,20
Foo Fighters,2023,September,2,22:37:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,22
Foo Fighters,2023,September,2,22:37:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,22
Foo Fighters,2023,September,3,02:31:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,02
Foo Fighters,2023,September,3,02:31:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,02
Foo Fighters,2023,September,7,03:38:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,03
Foo Fighters,2023,September,7,03:38:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,03
Foo Fighters,2023,September,7,21:41:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,21
Foo Fighters,2023,September,7,21:41:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,21
Foo Fighters,2023,September,9,17:18:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,17
Foo Fighters,2023,September,9,17:18:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,17
Foo Fighters,2023,September,11,23:15:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,23
Foo Fighters,2023,September,11,23:15:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,23
Foo Fighters,2023,September,13,07:37:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,07
Foo Fighters,2023,September,13,07:37:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,07
Foo Fighters,2023,September,14,05:19:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,September,14,05:19:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,September,15,05:13:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Missing Her,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,September,15,05:13:00,269373,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,Rock Paper Scissors,7x8dCjCr0x6x2lXKujYD34,05
Foo Fighters,2023,June,24,04:23:00,255960,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,Rock Paper Scissors,76Je5Wklky23mVoxiRszcN,04
Foo Fighters,2023,June,24,04:23:00,255960,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,The Knew,76Je5Wklky23mVoxiRszcN,04
Foo Fighters,2023,July,23,01:41:00,255960,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,Rock Paper Scissors,76Je5Wklky23mVoxiRszcN,01
Foo Fighters,2023,July,23,01:41:00,255960,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,The Knew,76Je5Wklky23mVoxiRszcN,01
Foo Fighters,2023,August,11,20:43:00,255960,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,Rock Paper Scissors,76Je5Wklky23mVoxiRszcN,20
Foo Fighters,2023,August,11,20:43:00,255960,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,The Knew,76Je5Wklky23mVoxiRszcN,20
Foo Fighters,2023,August,21,10:51:00,40563,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,Rock Paper Scissors,76Je5Wklky23mVoxiRszcN,10
Foo Fighters,2023,August,21,10:51:00,40563,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,The Knew,76Je5Wklky23mVoxiRszcN,10
Foo Fighters,2023,August,21,20:54:00,215400,Walk,Wasting Light,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,Rock Paper Scissors,76Je5Wklky23mVoxiRszcN,20
