artistName,Year,Month,Day,time,Sum of msPlayed,trackName
Band of Horses,2023,July,15,1899-12-30 15:52:00,322173,The Funeral
Band of Horses,2023,July,15,1899-12-30 21:59:00,322173,The Funeral
Band of Horses,2023,July,16,1899-12-30 05:09:00,322173,The Funeral
Band of Horses,2023,July,16,1899-12-30 18:41:00,322173,The Funeral
Band of Horses,2023,July,17,1899-12-30 02:47:00,322173,The Funeral
Band of Horses,2023,July,17,1899-12-30 10:43:00,322173,The Funeral
Band of Horses,2023,July,20,1899-12-30 05:43:00,322173,The Funeral
Band of Horses,2023,July,21,1899-12-30 00:38:00,322173,The Funeral
Band of Horses,2023,July,21,1899-12-30 05:43:00,322173,The Funeral
Band of Horses,2023,July,23,1899-12-30 06:08:00,322173,The Funeral
Band of Horses,2023,July,29,1899-12-30 10:00:00,322173,The Funeral
Band of Horses,2023,July,31,1899-12-30 04:07:00,217333,No One's Gonna Love You
Band of Horses,2023,August,1,1899-12-30 10:59:00,322173,The Funeral
Band of Horses,2023,August,2,1899-12-30 04:39:00,322173,The Funeral
Band of Horses,2023,August,8,1899-12-30 11:26:00,322173,The Funeral
Band of Horses,2023,August,10,1899-12-30 00:43:00,10965,The Funeral
Band of Horses,2023,August,25,1899-12-30 03:23:00,217333,No One's Gonna Love You
Band of Horses,2023,August,26,1899-12-30 20:18:00,322173,The Funeral
Band of Horses,2023,August,28,1899-12-30 04:00:00,217333,No One's Gonna Love You
Band of Horses,2023,August,28,1899-12-30 05:09:00,322173,The Funeral
Band of Horses,2023,September,6,1899-12-30 05:43:00,322173,The Funeral
Band of Horses,2023,September,13,1899-12-30 08:17:00,31662,The Funeral
Band of Horses,2023,September,13,1899-12-30 08:22:00,290042,The Funeral
Band of Horses,2023,September,13,1899-12-30 21:21:00,217333,No One's Gonna Love You
Band of Horses,2023,September,14,1899-12-30 06:49:00,1870,The Funeral
Band of Horses,2023,September,16,1899-12-30 21:50:00,217333,No One's Gonna Love You
Band of Horses,2023,September,16,1899-12-30 21:59:00,322173,The Funeral
Band Of Skulls,2023,August,12,1899-12-30 16:38:00,198000,I Know What I Am
Barenaked Ladies,2023,June,7,1899-12-30 01:13:00,170173,Lookin’ Up
Barenaked Ladies,2023,June,11,1899-12-30 03:25:00,170173,Lookin’ Up
Barenaked Ladies,2023,June,17,1899-12-30 01:29:00,170173,Lookin’ Up
Barenaked Ladies,2023,June,17,1899-12-30 13:19:00,170173,Lookin’ Up
Barenaked Ladies,2023,June,18,1899-12-30 00:01:00,170173,Lookin’ Up
Barenaked Ladies,2023,June,18,1899-12-30 23:27:00,170173,Lookin’ Up
Barenaked Ladies,2023,June,22,1899-12-30 10:53:00,184400,Odds Are
Barenaked Ladies,2023,June,26,1899-12-30 10:55:00,168518,Lookin’ Up
Barenaked Ladies,2023,June,26,1899-12-30 19:21:00,1902,Lookin’ Up
Barenaked Ladies,2023,June,27,1899-12-30 01:37:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,15,1899-12-30 19:45:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,17,1899-12-30 10:33:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,19,1899-12-30 10:56:00,184400,Odds Are
Barenaked Ladies,2023,July,21,1899-12-30 23:50:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,21,1899-12-30 23:57:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,22,1899-12-30 05:28:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,23,1899-12-30 13:59:00,184400,Odds Are
Barenaked Ladies,2023,July,23,1899-12-30 21:40:00,184400,Odds Are
Barenaked Ladies,2023,July,24,1899-12-30 02:28:00,184400,Odds Are
Barenaked Ladies,2023,July,24,1899-12-30 10:01:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,24,1899-12-30 20:55:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,25,1899-12-30 03:17:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,25,1899-12-30 20:43:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,28,1899-12-30 10:56:00,184400,Odds Are
Barenaked Ladies,2023,July,28,1899-12-30 20:54:00,184400,Odds Are
Barenaked Ladies,2023,July,29,1899-12-30 05:15:00,170173,Lookin’ Up
Barenaked Ladies,2023,July,31,1899-12-30 22:31:00,170173,Lookin’ Up
Barenaked Ladies,2023,August,4,1899-12-30 01:11:00,184400,Odds Are
Barenaked Ladies,2023,August,5,1899-12-30 01:56:00,184400,Odds Are
Barenaked Ladies,2023,August,6,1899-12-30 11:30:00,184400,Odds Are
Barenaked Ladies,2023,August,6,1899-12-30 14:36:00,170173,Lookin’ Up
Barenaked Ladies,2023,August,7,1899-12-30 01:22:00,184400,Odds Are
Barenaked Ladies,2023,August,8,1899-12-30 22:44:00,184400,Odds Are
Barenaked Ladies,2023,August,18,1899-12-30 01:23:00,170173,Lookin’ Up
Barns Courtney,2023,June,6,1899-12-30 04:09:00,173773,Sinners
Barns Courtney,2023,June,8,1899-12-30 00:52:00,173773,Sinners
Barns Courtney,2023,June,9,1899-12-30 02:13:00,217141,Good Thing
Barns Courtney,2023,June,9,1899-12-30 02:53:00,173773,Sinners
Barns Courtney,2023,June,10,1899-12-30 00:19:00,190360,Champion
Barns Courtney,2023,June,29,1899-12-30 04:35:00,217141,Good Thing
Barns Courtney,2023,June,29,1899-12-30 20:09:00,217141,Good Thing
Barns Courtney,2023,June,30,1899-12-30 05:52:00,217141,Good Thing
Barns Courtney,2023,July,1,1899-12-30 19:59:00,217141,Good Thing
Barns Courtney,2023,July,2,1899-12-30 00:14:00,217141,Good Thing
Barns Courtney,2023,July,2,1899-12-30 18:43:00,217141,Good Thing
Barns Courtney,2023,July,3,1899-12-30 02:15:00,217141,Good Thing
Barns Courtney,2023,July,4,1899-12-30 03:42:00,217141,Good Thing
Barns Courtney,2023,July,4,1899-12-30 15:00:00,217141,Good Thing
Barns Courtney,2023,July,5,1899-12-30 01:39:00,217141,Good Thing
Barns Courtney,2023,July,5,1899-12-30 20:55:00,217141,Good Thing
Barns Courtney,2023,July,6,1899-12-30 05:42:00,217141,Good Thing
Barns Courtney,2023,July,7,1899-12-30 04:32:00,217141,Good Thing
Barns Courtney,2023,July,10,1899-12-30 02:30:00,217141,Good Thing
Barns Courtney,2023,July,11,1899-12-30 05:33:00,217141,Good Thing
Barns Courtney,2023,July,13,1899-12-30 00:37:00,217141,Good Thing
Barns Courtney,2023,July,13,1899-12-30 22:00:00,217141,Good Thing
Barns Courtney,2023,July,15,1899-12-30 20:45:00,217141,Good Thing
Barns Courtney,2023,July,16,1899-12-30 02:53:00,217141,Good Thing
Barns Courtney,2023,July,16,1899-12-30 15:48:00,217141,Good Thing
Barns Courtney,2023,July,17,1899-12-30 00:27:00,217141,Good Thing
Barns Courtney,2023,July,21,1899-12-30 05:05:00,217141,Good Thing
Barns Courtney,2023,July,23,1899-12-30 09:16:00,217141,Good Thing
Barns Courtney,2023,July,24,1899-12-30 23:25:00,147899,Sinners
Barns Courtney,2023,July,29,1899-12-30 09:34:00,204826,Golden Dandelions
Barns Courtney,2023,July,31,1899-12-30 03:26:00,217141,Good Thing
Barns Courtney,2023,July,31,1899-12-30 05:25:00,173773,Sinners
Barns Courtney,2023,August,1,1899-12-30 01:44:00,176093,Glitter & Gold
Barns Courtney,2023,August,2,1899-12-30 04:00:00,217141,Good Thing
Barns Courtney,2023,August,7,1899-12-30 23:34:00,204826,Golden Dandelions
Barns Courtney,2023,August,8,1899-12-30 00:07:00,197520,Fire
Barns Courtney,2023,August,9,1899-12-30 11:09:00,62549,Glitter & Gold
Barns Courtney,2023,August,9,1899-12-30 20:06:00,113561,Glitter & Gold
Barns Courtney,2023,August,9,1899-12-30 20:40:00,197520,Fire
Barns Courtney,2023,August,17,1899-12-30 20:28:00,173773,Sinners
Barns Courtney,2023,August,19,1899-12-30 01:51:00,176093,Glitter & Gold
Barns Courtney,2023,August,19,1899-12-30 02:09:00,96112,Fire
Barns Courtney,2023,August,19,1899-12-30 02:22:00,101676,Fire
Barns Courtney,2023,August,19,1899-12-30 02:44:00,217141,Good Thing
Barns Courtney,2023,August,25,1899-12-30 01:46:00,176093,Glitter & Gold
Barns Courtney,2023,August,25,1899-12-30 01:58:00,204826,Golden Dandelions
Barns Courtney,2023,August,26,1899-12-30 11:42:00,217141,Good Thing
Barns Courtney,2023,September,2,1899-12-30 23:49:00,217141,Good Thing
Barns Courtney,2023,September,2,1899-12-30 23:56:00,197520,Fire
Barns Courtney,2023,September,3,1899-12-30 07:37:00,217141,Good Thing
Barns Courtney,2023,September,3,1899-12-30 07:44:00,197520,Fire
Barns Courtney,2023,September,12,1899-12-30 02:33:00,197520,Fire
Barns Courtney,2023,September,12,1899-12-30 02:42:00,176093,Glitter & Gold
Barns Courtney,2023,September,13,1899-12-30 09:47:00,217141,Good Thing
Barns Courtney,2023,September,15,1899-12-30 03:42:00,217141,Good Thing
Barns Courtney,2023,September,15,1899-12-30 03:49:00,197520,Fire
Barns Courtney,2023,September,15,1899-12-30 04:22:00,176093,Glitter & Gold
Barns Courtney,2023,September,16,1899-12-30 08:57:00,217141,Good Thing
Barns Courtney,2023,September,16,1899-12-30 21:18:00,217141,Good Thing
Barns Courtney,2023,September,17,1899-12-30 00:10:00,168853,Hellfire
Bastille,2023,June,17,1899-12-30 03:02:00,214147,Pompeii
Bastille,2023,June,30,1899-12-30 04:58:00,214147,Pompeii
Bastille,2023,July,1,1899-12-30 01:13:00,214147,Pompeii
Bastille,2023,July,1,1899-12-30 02:17:00,214147,Pompeii
Bastille,2023,July,1,1899-12-30 21:32:00,214147,Pompeii
Bastille,2023,July,4,1899-12-30 00:16:00,214147,Pompeii
Bastille,2023,July,7,1899-12-30 10:34:00,214147,Pompeii
Bastille,2023,July,9,1899-12-30 15:33:00,214147,Pompeii
Bastille,2023,July,11,1899-12-30 03:11:00,214147,Pompeii
Bastille,2023,July,12,1899-12-30 10:16:00,214147,Pompeii
Bastille,2023,July,14,1899-12-30 01:24:00,214147,Pompeii
Bastille,2023,July,14,1899-12-30 10:45:00,214147,Pompeii
Bastille,2023,July,14,1899-12-30 19:52:00,214147,Pompeii
Bastille,2023,July,14,1899-12-30 22:27:00,214147,Pompeii
Bastille,2023,July,15,1899-12-30 13:53:00,214147,Pompeii
Bastille,2023,July,16,1899-12-30 01:02:00,214147,Pompeii
Bastille,2023,July,16,1899-12-30 08:11:00,214147,Pompeii
Bastille,2023,July,16,1899-12-30 21:43:00,214147,Pompeii
Bastille,2023,July,18,1899-12-30 23:55:00,214147,Pompeii
Bastille,2023,July,20,1899-12-30 01:39:00,214147,Pompeii
Bastille,2023,July,20,1899-12-30 03:05:00,214147,Pompeii
Bastille,2023,July,26,1899-12-30 20:58:00,214147,Pompeii
Bastille,2023,July,27,1899-12-30 01:47:00,225040,Icarus
Bastille,2023,July,31,1899-12-30 06:56:00,214147,Pompeii
Bastille,2023,August,2,1899-12-30 09:28:00,214147,Pompeii
Bastille,2023,August,4,1899-12-30 20:05:00,218800,Flaws
Bastille,2023,August,13,1899-12-30 05:19:00,214147,Pompeii
Bastille,2023,August,13,1899-12-30 18:06:00,214147,Pompeii
Bastille,2023,August,13,1899-12-30 19:48:00,214147,Pompeii
Bastille,2023,August,14,1899-12-30 10:23:00,214147,Pompeii
Bastille,2023,August,15,1899-12-30 01:27:00,214147,Pompeii
Bastille,2023,August,15,1899-12-30 20:30:00,231792,Pompeii
Bastille,2023,August,15,1899-12-30 23:20:00,214147,Pompeii
Bastille,2023,August,16,1899-12-30 10:12:00,214147,Pompeii
Bastille,2023,August,17,1899-12-30 01:48:00,214147,Pompeii
Bastille,2023,August,18,1899-12-30 02:41:00,214147,Pompeii
Bastille,2023,August,19,1899-12-30 03:27:00,214147,Pompeii
Bastille,2023,August,19,1899-12-30 03:53:00,225040,Icarus
Bastille,2023,August,19,1899-12-30 19:25:00,214147,Pompeii
Bastille,2023,August,20,1899-12-30 13:28:00,214147,Pompeii
Bastille,2023,August,22,1899-12-30 10:44:00,214147,Pompeii
Bastille,2023,August,23,1899-12-30 23:13:00,214147,Pompeii
Bastille,2023,August,24,1899-12-30 04:25:00,214147,Pompeii
Bastille,2023,August,25,1899-12-30 20:11:00,214147,Pompeii
Bastille,2023,August,26,1899-12-30 17:02:00,214147,Pompeii
Bastille,2023,August,26,1899-12-30 22:58:00,192182,Pompeii
Bastille,2023,August,27,1899-12-30 00:52:00,22156,Pompeii
Bastille,2023,August,27,1899-12-30 06:49:00,214147,Pompeii
Bastille,2023,August,27,1899-12-30 21:55:00,214147,Pompeii
Bastille,2023,August,28,1899-12-30 04:53:00,214147,Pompeii
Bastille,2023,August,28,1899-12-30 20:23:00,21997,Pompeii
Bastille,2023,August,29,1899-12-30 02:30:00,214147,Pompeii
Bastille,2023,August,29,1899-12-30 06:59:00,214147,Pompeii
Bastille,2023,August,29,1899-12-30 22:25:00,214147,Pompeii
Bastille,2023,August,30,1899-12-30 04:40:00,214147,Pompeii
Bastille,2023,August,31,1899-12-30 22:52:00,214147,Pompeii
Bastille,2023,September,4,1899-12-30 18:25:00,57692,Icarus
Bastille,2023,September,6,1899-12-30 06:20:00,214147,Pompeii
Bastille,2023,September,9,1899-12-30 02:32:00,214147,Pompeii
Bastille,2023,September,9,1899-12-30 04:01:00,214147,Pompeii
Bastille,2023,September,9,1899-12-30 22:26:00,214147,Pompeii
Bastille,2023,September,10,1899-12-30 22:40:00,214147,Pompeii
Bastille,2023,September,11,1899-12-30 00:04:00,214147,Pompeii
Bastille,2023,September,12,1899-12-30 03:03:00,214147,Pompeii
Bastille,2023,September,13,1899-12-30 11:07:00,214147,Pompeii
Bastille,2023,September,14,1899-12-30 22:20:00,225040,Icarus
Bastille,2023,September,15,1899-12-30 01:16:00,218800,Flaws
Bastille,2023,September,15,1899-12-30 05:36:00,214147,Pompeii
Beastie Boys,2023,July,23,1899-12-30 04:05:00,231493,Intergalactic - Remastered 2009
Beastie Boys,2023,July,23,1899-12-30 04:18:00,208653,Fight For Your Right
Beastie Boys,2023,July,23,1899-12-30 04:22:00,246933,No Sleep Till Brooklyn
Beastie Boys,2023,August,11,1899-12-30 20:19:00,50755,No Sleep Till Brooklyn
Beastie Boys,2023,September,2,1899-12-30 18:25:00,246933,No Sleep Till Brooklyn
Beastie Boys,2023,September,4,1899-12-30 21:27:00,246933,No Sleep Till Brooklyn
Beastie Boys,2023,September,7,1899-12-30 01:13:00,208653,Fight For Your Right
Beastie Boys,2023,September,7,1899-12-30 23:03:00,208653,Fight For Your Right
Beastie Boys,2023,September,7,1899-12-30 23:07:00,246933,No Sleep Till Brooklyn
Beastie Boys,2023,September,15,1899-12-30 22:02:00,208653,Fight For Your Right
Beastie Boys,2023,September,16,1899-12-30 00:51:00,246933,No Sleep Till Brooklyn
BeatsBoomingBang,2023,July,29,1899-12-30 01:44:00,139415,In My Room I Beat My Lego Block
Beck,2023,July,23,1899-12-30 01:37:00,235000,Loser
Beck,2023,July,31,1899-12-30 03:01:00,65443,Loser
Beck,2023,August,5,1899-12-30 14:03:00,223110,Loser
Beck,2023,August,7,1899-12-30 23:56:00,235000,Loser
Beck,2023,August,11,1899-12-30 01:18:00,235000,Loser
Beck,2023,August,12,1899-12-30 16:14:00,235000,Loser
Beck,2023,August,21,1899-12-30 02:37:00,235000,Loser
Beck,2023,August,21,1899-12-30 22:02:00,132584,E-Pro
Beck,2023,August,26,1899-12-30 11:57:00,235000,Loser
Beck,2023,August,26,1899-12-30 19:04:00,235000,Loser
Beck,2023,August,28,1899-12-30 05:13:00,235000,Loser
Beck,2023,September,3,1899-12-30 16:13:00,235000,Loser
Beck,2023,September,3,1899-12-30 21:45:00,235000,Loser
Beck,2023,September,4,1899-12-30 21:23:00,195440,Devils Haircut
Beck,2023,September,5,1899-12-30 20:07:00,235000,Loser
Beck,2023,September,7,1899-12-30 05:23:00,235000,Loser
Beck,2023,September,14,1899-12-30 21:34:00,235000,Loser
Bell Biv DeVoe,2023,July,13,1899-12-30 22:13:00,261853,Poison
Bell Biv DeVoe,2023,July,14,1899-12-30 01:35:00,261853,Poison
Bell Biv DeVoe,2023,July,14,1899-12-30 10:46:00,14778,Poison
Bell Biv DeVoe,2023,July,14,1899-12-30 19:40:00,247090,Poison
Bell Biv DeVoe,2023,July,14,1899-12-30 22:54:00,261853,Poison
Bell Biv DeVoe,2023,July,15,1899-12-30 19:27:00,261853,Poison
Bell Biv DeVoe,2023,July,16,1899-12-30 01:50:00,261853,Poison
Bell Biv DeVoe,2023,July,16,1899-12-30 08:59:00,261853,Poison
Bell Biv DeVoe,2023,July,16,1899-12-30 23:24:00,261853,Poison
Bell Biv DeVoe,2023,July,20,1899-12-30 04:43:00,261853,Poison
Bell Biv DeVoe,2023,July,20,1899-12-30 09:58:00,261853,Poison
Bell Biv DeVoe,2023,July,21,1899-12-30 03:04:00,261853,Poison
Bell Biv DeVoe,2023,July,23,1899-12-30 06:12:00,261853,Poison
Bell Biv DeVoe,2023,July,31,1899-12-30 04:15:00,261853,Poison
Bell Biv DeVoe,2023,August,1,1899-12-30 21:56:00,261853,Poison
Bell Biv DeVoe,2023,August,1,1899-12-30 22:02:00,237130,Poison
Bell Biv DeVoe,2023,August,2,1899-12-30 00:51:00,12229,Poison
Bell Biv DeVoe,2023,August,2,1899-12-30 22:17:00,261853,Poison
Bell Biv DeVoe,2023,August,4,1899-12-30 10:31:00,25240,Poison
Bell Biv DeVoe,2023,August,4,1899-12-30 10:35:00,261853,Poison
Bell Biv DeVoe,2023,August,4,1899-12-30 10:42:00,178759,I Ain't Going Nowhere
Bell Biv DeVoe,2023,August,6,1899-12-30 02:44:00,261853,Poison
Bell Biv DeVoe,2023,August,13,1899-12-30 01:59:00,261853,Poison
Bell Biv DeVoe,2023,August,13,1899-12-30 04:54:00,261853,Poison
Bell Biv DeVoe,2023,August,13,1899-12-30 15:25:00,261853,Poison
Bell Biv DeVoe,2023,August,14,1899-12-30 21:12:00,261853,Poison
Bell Biv DeVoe,2023,August,15,1899-12-30 02:55:00,261853,Poison
Bell Biv DeVoe,2023,August,16,1899-12-30 00:49:00,261853,Poison
Bell Biv DeVoe,2023,August,16,1899-12-30 22:07:00,261853,Poison
Bell Biv DeVoe,2023,August,18,1899-12-30 03:55:00,144241,Poison
Bell Biv DeVoe,2023,August,18,1899-12-30 23:26:00,22410,Poison
Bell Biv DeVoe,2023,August,19,1899-12-30 02:37:00,261853,Poison
Bell Biv DeVoe,2023,August,20,1899-12-30 19:12:00,261853,Poison
Bell Biv DeVoe,2023,August,22,1899-12-30 10:32:00,261853,Poison
Bell Biv DeVoe,2023,August,24,1899-12-30 01:46:00,261853,Poison
Bell Biv DeVoe,2023,August,24,1899-12-30 06:25:00,261853,Poison
Bell Biv DeVoe,2023,August,26,1899-12-30 13:36:00,261853,Poison
Bell Biv DeVoe,2023,August,27,1899-12-30 01:38:00,261853,Poison
Bell Biv DeVoe,2023,August,27,1899-12-30 15:14:00,261853,Poison
Bell Biv DeVoe,2023,August,29,1899-12-30 00:22:00,261853,Poison
Bell Biv DeVoe,2023,August,29,1899-12-30 02:49:00,261853,Poison
Bell Biv DeVoe,2023,August,29,1899-12-30 15:19:00,261853,Poison
Bell Biv DeVoe,2023,August,29,1899-12-30 23:15:00,261853,Poison
Bell Biv DeVoe,2023,August,31,1899-12-30 20:59:00,261853,Poison
Bell Biv DeVoe,2023,September,1,1899-12-30 07:31:00,261853,Poison
Bell Biv DeVoe,2023,September,2,1899-12-30 22:47:00,261853,Poison
Bell Biv DeVoe,2023,September,3,1899-12-30 02:42:00,261853,Poison
Bell Biv DeVoe,2023,September,6,1899-12-30 06:39:00,261853,Poison
Bell Biv DeVoe,2023,September,9,1899-12-30 21:05:00,261853,Poison
Bell Biv DeVoe,2023,September,10,1899-12-30 08:10:00,261853,Poison
Bell Biv DeVoe,2023,September,10,1899-12-30 20:19:00,261853,Poison
Bell Biv DeVoe,2023,September,11,1899-12-30 06:07:00,261853,Poison
Bell Biv DeVoe,2023,September,12,1899-12-30 00:27:00,261853,Poison
Bell Biv DeVoe,2023,September,12,1899-12-30 05:02:00,261853,Poison
Bell Biv DeVoe,2023,September,12,1899-12-30 08:16:00,261853,Poison
Bell Biv DeVoe,2023,September,13,1899-12-30 21:03:00,261853,Poison
Bell Biv DeVoe,2023,September,15,1899-12-30 05:40:00,261853,Poison
Bell Biv DeVoe,2023,September,16,1899-12-30 22:36:00,261853,Poison
Ben Rector,2023,June,17,1899-12-30 15:03:00,243933,Brand New
Ben Rector,2023,June,26,1899-12-30 19:32:00,243933,Brand New
Ben Rector,2023,June,27,1899-12-30 01:43:00,243933,Brand New
Biffy Clyro,2023,June,13,1899-12-30 00:48:00,258573,Many of Horror
Biffy Clyro,2023,June,14,1899-12-30 03:49:00,258573,Many of Horror
Biffy Clyro,2023,June,15,1899-12-30 02:42:00,258573,Many of Horror
Biffy Clyro,2023,June,16,1899-12-30 01:28:00,258573,Many of Horror
Biffy Clyro,2023,June,16,1899-12-30 05:47:00,258573,Many of Horror
Biffy Clyro,2023,June,16,1899-12-30 20:26:00,258573,Many of Horror
Biffy Clyro,2023,June,20,1899-12-30 00:53:00,10561,Many of Horror
Billy Boyd,2023,June,6,1899-12-30 06:24:00,247360,The Last Goodbye
Billy Joel,2023,June,7,1899-12-30 11:50:00,179540,The Longest Time
Billy Joel,2023,June,7,1899-12-30 21:33:00,38338,The Longest Time
Billy Joel,2023,June,9,1899-12-30 02:17:00,217906,The Longest Time
Billy Joel,2023,June,10,1899-12-30 20:54:00,217906,The Longest Time
Billy Joel,2023,June,16,1899-12-30 10:41:00,217906,The Longest Time
Billy Joel,2023,June,17,1899-12-30 02:07:00,217906,The Longest Time
Billy Joel,2023,June,18,1899-12-30 22:50:00,217906,The Longest Time
Billy Joel,2023,June,29,1899-12-30 02:47:00,217906,The Longest Time
Billy Joel,2023,June,29,1899-12-30 05:38:00,217906,The Longest Time
Billy Joel,2023,June,30,1899-12-30 02:16:00,217906,The Longest Time
Billy Joel,2023,June,30,1899-12-30 19:15:00,217906,The Longest Time
Billy Joel,2023,July,1,1899-12-30 17:43:00,217906,The Longest Time
Billy Joel,2023,July,2,1899-12-30 05:19:00,217906,The Longest Time
Billy Joel,2023,July,4,1899-12-30 00:59:00,217906,The Longest Time
Billy Joel,2023,July,4,1899-12-30 05:00:00,217906,The Longest Time
Billy Joel,2023,July,4,1899-12-30 19:28:00,217906,The Longest Time
Billy Joel,2023,July,6,1899-12-30 05:29:00,217906,The Longest Time
Billy Joel,2023,July,7,1899-12-30 04:17:00,217906,The Longest Time
Billy Joel,2023,July,10,1899-12-30 01:16:00,217906,The Longest Time
Billy Joel,2023,July,11,1899-12-30 04:19:00,217906,The Longest Time
Billy Joel,2023,July,12,1899-12-30 19:54:00,217906,The Longest Time
Billy Joel,2023,July,15,1899-12-30 14:02:00,217906,The Longest Time
Billy Joel,2023,July,15,1899-12-30 19:35:00,217906,The Longest Time
Billy Joel,2023,July,15,1899-12-30 21:17:00,217906,The Longest Time
Billy Joel,2023,July,16,1899-12-30 03:28:00,217906,The Longest Time
Billy Joel,2023,July,16,1899-12-30 17:41:00,217906,The Longest Time
Billy Joel,2023,July,18,1899-12-30 20:36:00,217906,The Longest Time
Billy Joel,2023,July,21,1899-12-30 05:23:00,217906,The Longest Time
Billy Joel,2023,July,22,1899-12-30 02:17:00,217906,The Longest Time
Billy Joel,2023,July,25,1899-12-30 03:44:00,217906,The Longest Time
Billy Joel,2023,July,31,1899-12-30 06:30:00,217906,The Longest Time
Billy Joel,2023,August,2,1899-12-30 04:19:00,217906,The Longest Time
Billy Joel,2023,August,5,1899-12-30 20:21:00,217906,The Longest Time
Billy Joel,2023,August,25,1899-12-30 01:50:00,217906,The Longest Time
Billy Joel,2023,August,27,1899-12-30 01:00:00,217906,The Longest Time
Billy Joel,2023,September,13,1899-12-30 10:26:00,217906,The Longest Time
Billy Joel,2023,September,15,1899-12-30 06:18:00,217906,The Longest Time
Black Rebel Motorcycle Club,2023,August,11,1899-12-30 01:15:00,225333,Spread Your Love
Black Rebel Motorcycle Club,2023,September,7,1899-12-30 02:22:00,169266,Weapon Of Choice
Black Sabbath,2023,June,8,1899-12-30 21:01:00,474400,War Pigs
Black Sabbath,2023,July,27,1899-12-30 21:05:00,474400,War Pigs
Black Sabbath,2023,August,31,1899-12-30 15:54:00,384996,War Pigs
Black Sabbath,2023,September,5,1899-12-30 23:01:00,168405,Paranoid - 2012 - Remaster
Black Sabbath,2023,September,6,1899-12-30 14:49:00,831,Paranoid - 2012 - Remaster
Black Sabbath,2023,September,8,1899-12-30 22:43:00,168405,Paranoid - 2012 - Remaster
Black Sabbath,2023,September,11,1899-12-30 15:29:00,168405,Paranoid - 2012 - Remaster
Black Sabbath,2023,September,15,1899-12-30 21:21:00,474400,War Pigs
Black Sabbath,2023,September,15,1899-12-30 21:53:00,168405,Paranoid - 2012 - Remaster
Bleachers,2023,June,17,1899-12-30 15:38:00,204520,I Wanna Get Better
Bleachers,2023,June,21,1899-12-30 01:27:00,204520,I Wanna Get Better
Bleachers,2023,June,28,1899-12-30 00:37:00,204520,I Wanna Get Better
Bleachers,2023,June,28,1899-12-30 10:23:00,204520,I Wanna Get Better
Bleachers,2023,July,6,1899-12-30 20:23:00,204520,I Wanna Get Better
Bleachers,2023,July,9,1899-12-30 05:18:00,204520,I Wanna Get Better
Bleachers,2023,July,9,1899-12-30 08:27:00,204520,I Wanna Get Better
Bleachers,2023,July,17,1899-12-30 21:18:00,62790,I Wanna Get Better
Bleachers,2023,July,21,1899-12-30 11:07:00,204520,I Wanna Get Better
Bleachers,2023,July,22,1899-12-30 00:47:00,204520,I Wanna Get Better
Bleachers,2023,July,22,1899-12-30 06:18:00,204520,I Wanna Get Better
Bleachers,2023,July,23,1899-12-30 13:46:00,204520,I Wanna Get Better
Bleachers,2023,July,23,1899-12-30 21:42:00,12420,I Wanna Get Better
Bleachers,2023,July,23,1899-12-30 21:46:00,36301,I Wanna Get Better
Bleachers,2023,July,26,1899-12-30 00:31:00,204520,I Wanna Get Better
Bleachers,2023,July,31,1899-12-30 20:23:00,204520,I Wanna Get Better
Bleachers,2023,July,31,1899-12-30 22:48:00,204520,I Wanna Get Better
Bleachers,2023,August,4,1899-12-30 01:01:00,204520,I Wanna Get Better
Bleachers,2023,August,5,1899-12-30 01:49:00,204520,I Wanna Get Better
Bleachers,2023,August,6,1899-12-30 11:13:00,204520,I Wanna Get Better
Bleachers,2023,August,7,1899-12-30 00:56:00,204520,I Wanna Get Better
Bleachers,2023,August,7,1899-12-30 21:56:00,204520,I Wanna Get Better
Bleachers,2023,August,8,1899-12-30 03:50:00,204520,I Wanna Get Better
blink-182,2023,June,24,1899-12-30 19:36:00,172645,Feeling This
blink-182,2023,June,24,1899-12-30 21:05:00,148360,What's My Age Again?
blink-182,2023,June,24,1899-12-30 21:38:00,171093,The Rock Show
blink-182,2023,June,24,1899-12-30 22:23:00,171533,First Date
blink-182,2023,June,24,1899-12-30 22:59:00,167066,All The Small Things
blink-182,2023,July,5,1899-12-30 21:05:00,171533,First Date
blink-182,2023,July,6,1899-12-30 05:26:00,171533,First Date
blink-182,2023,July,7,1899-12-30 10:45:00,171533,First Date
blink-182,2023,July,11,1899-12-30 02:11:00,171533,First Date
blink-182,2023,July,12,1899-12-30 01:19:00,171533,First Date
blink-182,2023,July,14,1899-12-30 20:25:00,171533,First Date
blink-182,2023,July,15,1899-12-30 22:05:00,171533,First Date
blink-182,2023,July,16,1899-12-30 05:15:00,171533,First Date
blink-182,2023,July,16,1899-12-30 18:47:00,171533,First Date
blink-182,2023,July,17,1899-12-30 02:53:00,171533,First Date
