track_id,playlist_id,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,neg,neu,pos,compound
4SYjDNRcH29PX1XYrotAqI,7EFWm7Mjy6GLJHOEgKEblM,4/8/2023,0.45,0.378,11,-17.845,1,0.0476,0.668,0.47,0.0533,0.165,190.038,4SYjDNRcH29PX1XYrotAqI,208421,3,,,,
2kSb3wYSOV996xA2NSmpck,7EFWm7Mjy6GLJHOEgKEblM,4/15/2023,0.573,0.481,8,-7.775,1,0.0357,0.182,0.0793,0.106,0.305,115.28,2kSb3wYSOV996xA2NSmpck,208854,4,,,,
6m6R6O2BOZDCNymhJ45spI,7EFWm7Mjy6GLJHOEgKEblM,4/15/2023,0.722,0.675,1,-5.61,0,0.0775,0.873,0.118,0.305,0.507,120.012,6m6R6O2BOZDCNymhJ45spI,212000,4,,,,
6tEFQlUTTe48XqC9IJiK1o,7EFWm7Mjy6GLJHOEgKEblM,4/15/2023,0.237,0.658,0,-7.884,1,0.0515,0.0258,0.0686,0.705,0.222,129.722,6tEFQlUTTe48XqC9IJiK1o,181323,4,,,,
4hbqTCFQ0REWJkEAFMPGNT,7EFWm7Mjy6GLJHOEgKEblM,4/15/2023,0.408,0.257,11,-13.421,1,0.0363,0.921,0.896,0.215,0.34,134.279,4hbqTCFQ0REWJkEAFMPGNT,191383,3,,,,
5RBCiq3XOtFj61zKcCpJjJ,7EFWm7Mjy6GLJHOEgKEblM,4/15/2023,0.538,0.566,10,-11.732,0,0.0377,0.374,0.577,0.153,0.386,158.088,5RBCiq3XOtFj61zKcCpJjJ,267482,4,,,,
6vpmEb3q6U7trxPRMC2lnf,7EFWm7Mjy6GLJHOEgKEblM,4/24/2023,0.302,0.475,0,-11.729,1,0.156,0.817,2.07E-05,0.322,0.212,83.897,6vpmEb3q6U7trxPRMC2lnf,236936,3,,,,
4Sr6N2pJXCb5VjdknAjblG,7EFWm7Mjy6GLJHOEgKEblM,4/24/2023,0.801,0.41,7,-12.359,1,0.0322,0.187,0.0258,0.0993,0.719,125.133,4Sr6N2pJXCb5VjdknAjblG,230547,4,,,,
3eze1OsZ1rqeXkKStNfTmi,7EFWm7Mjy6GLJHOEgKEblM,4/24/2023,0.505,0.397,5,-9.349,1,0.324,0.716,0,0.0853,0.558,95.063,3eze1OsZ1rqeXkKStNfTmi,219683,1,0.044,0.803,0.153,0.9947
5GUYJTQap5F3RDQiCOJhrS,7EFWm7Mjy6GLJHOEgKEblM,4/24/2023,0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,80.069,5GUYJTQap5F3RDQiCOJhrS,249668,4,0.084,0.859,0.057,0.1164
2VQc9orzwE6a5qFfy54P6e,7EFWm7Mjy6GLJHOEgKEblM,4/25/2023,0.714,0.343,10,-7.641,1,0.38,0.723,5.48E-06,0.102,0.372,72.348,2VQc9orzwE6a5qFfy54P6e,221940,4,0.033,0.633,0.333,0.9996
2F4JaV4P4zajoAiUkHD36b,7EFWm7Mjy6GLJHOEgKEblM,2023-04-31,0.489,0.506,11,-10.251,1,0.177,0.427,0.0862,0.12,0.431,95.528,2F4JaV4P4zajoAiUkHD36b,413587,4,,,,
7yAAFi8NnEAu8Go9aBu0Jg,7EFWm7Mjy6GLJHOEgKEblM,4/25/2023,0.568,0.488,3,-9.463,0,0.0483,0.857,3.97E-06,0.121,0.461,97.135,7yAAFi8NnEAu8Go9aBu0Jg,217826,3,,,,
6LtYOGKJGmf6L24u0pXeJv,7EFWm7Mjy6GLJHOEgKEblM,4/28/2023,0.612,0.478,3,-10.728,0,0.0611,0.725,0.125,0.125,0.477,128.096,6LtYOGKJGmf6L24u0pXeJv,225085,4,,,,
48ssBWX2lb0PvcywvbYj6D,7EFWm7Mjy6GLJHOEgKEblM,4/29/2023,0.542,0.765,7,-7.535,1,0.526,0.823,3.72E-06,0.0983,0.541,141.719,48ssBWX2lb0PvcywvbYj6D,224398,4,,,,
4sln3hvqGxLEUCcAmTO4pR,7EFWm7Mjy6GLJHOEgKEblM,4/30/2023,0.75,0.606,6,-9.928,1,0.0726,0.153,0.000289,0.316,0.115,119.99,4sln3hvqGxLEUCcAmTO4pR,231189,4,0.054,0.813,0.133,0.9696
3bcVlSWtjktTZAczUbfzlG,7EFWm7Mjy6GLJHOEgKEblM,2023-04-31,0.771,0.786,10,-7.324,0,0.0648,0.00677,0.901,0.705,0.19,119.961,3bcVlSWtjktTZAczUbfzlG,268080,4,,,,
4vxm2gnST3bQer60vY1pJp,7EFWm7Mjy6GLJHOEgKEblM,4/30/2023,0.854,0.386,3,-5.98,0,0.0493,0.0227,0.000695,0.136,0.569,119.966,4vxm2gnST3bQer60vY1pJp,241347,4,,,,
3DlgDXIYtnWtJKiB8bZQMv,7EFWm7Mjy6GLJHOEgKEblM,4/30/2023,0.777,0.662,7,-8.393,1,0.27,0.536,4.61E-06,0.593,0.634,111.13,3DlgDXIYtnWtJKiB8bZQMv,201733,4,,,,
0Z8Rf0A1YQQd33v1BI3hSq,7EFWm7Mjy6GLJHOEgKEblM,5/1/2023,0.831,0.483,6,-10.904,1,0.0761,0.584,0.106,0.133,0.239,140.046,0Z8Rf0A1YQQd33v1BI3hSq,123429,4,,,,
1boXOL0ua7N2iCOUVI1p9F,7EFWm7Mjy6GLJHOEgKEblM,5/1/2023,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42E-06,0.0842,0.345,124.156,1boXOL0ua7N2iCOUVI1p9F,270847,3,,,,
0oqkw7Q8tQ7mcWYEx0QXxI,7EFWm7Mjy6GLJHOEgKEblM,5/1/2023,0.81,0.308,0,-8.194,1,0.0818,0.354,0,0.0899,0.56,120.012,0oqkw7Q8tQ7mcWYEx0QXxI,204000,4,,,,
5WNYg3usc6H8N3MBEp4zVk,6YAG0Li1BoUkmhc8iycY6l,5/1/2023,0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,5WNYg3usc6H8N3MBEp4zVk,320720,4,0.129,0.718,0.153,0.9773
15ZnG76XwpX1u2G184YmNr,6YAG0Li1BoUkmhc8iycY6l,5/1/2023,0.566,0.465,6,-10.368,1,0.027,0.0355,0.000367,0.348,0.111,117.994,15ZnG76XwpX1u2G184YmNr,297813,4,0.051,0.889,0.06,0.6808
0oqkw7Q8tQ7mcWYEx0QXxI,6YAG0Li1BoUkmhc8iycY6l,5/1/2023,0.81,0.308,0,-8.194,1,0.0818,0.354,0,0.0899,0.56,120.012,0oqkw7Q8tQ7mcWYEx0QXxI,204000,4,,,,
55PSa41IUOdychvEObqaJc,6YAG0Li1BoUkmhc8iycY6l,5/1/2023,0.423,0.192,10,-11.257,0,0.0329,0.729,5.72E-05,0.195,0.118,113.804,55PSa41IUOdychvEObqaJc,352560,4,,,,
6ACiYjq5Q7e6BlhZEHz7cd,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.423,0.456,2,-8.45,0,0.0579,0.381,0.016,0.12,0.148,112.984,6ACiYjq5Q7e6BlhZEHz7cd,223947,4,0.044,0.852,0.103,0.8759
0yIUV22RiuBmcdPQHIFNsX,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.681,0.511,6,-14.149,0,0.0597,0.206,0.251,0.159,0.636,165.968,0yIUV22RiuBmcdPQHIFNsX,245773,4,0.102,0.736,0.161,0.9063
0qtK3XwbuG153dmwB8iepL,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.449,0.434,1,-11.777,1,0.243,0.306,2.76E-06,0.633,0.371,78.57,0qtK3XwbuG153dmwB8iepL,224893,5,0.088,0.793,0.12,-0.6187
0Z8Rf0A1YQQd33v1BI3hSq,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.831,0.483,6,-10.904,1,0.0761,0.584,0.106,0.133,0.239,140.046,0Z8Rf0A1YQQd33v1BI3hSq,123429,4,,,,
5hTpBe8h35rJ67eAWHQsJx,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.941,0.323,10,-10.307,1,0.506,0.176,0,0.205,0.662,120.036,5hTpBe8h35rJ67eAWHQsJx,209640,4,0.205,0.633,0.162,-0.9906
0iuentwA8Lmurik4SaBVUb,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.66,0.74,4,-7.09,0,0.0395,0.141,0.00492,0.371,0.572,124.907,0iuentwA8Lmurik4SaBVUb,205200,4,,,,
2qUZliZ9NHUYIAZqRNe6pZ,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.606,0.503,7,-6.678,0,0.155,0.0475,0,0.116,0.31,80.04,2qUZliZ9NHUYIAZqRNe6pZ,228147,4,,,,
2TM6l6yLjK6lUSaKB4JA2R,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.278,0.478,5,-11.991,0,0.048,0.787,0.211,0.138,0.13,80.011,2TM6l6yLjK6lUSaKB4JA2R,240902,5,0.315,0.603,0.082,-0.969
3vj1bzxK0ZngRBBFqARhDq,6YAG0Li1BoUkmhc8iycY6l,5/2/2023,0.457,0.613,8,-7.254,1,0.361,0.525,0,0.193,0.476,77.47,3vj1bzxK0ZngRBBFqARhDq,179853,4,,,,
5DC7q4EVZt2vEMZFx4IpzG,6YAG0Li1BoUkmhc8iycY6l,5/3/2023,0.329,0.685,10,-5.588,1,0.17,0.509,0,0.428,0.412,87.986,5DC7q4EVZt2vEMZFx4IpzG,312000,5,,,,
5SWdZnhsgIuHrH9X3Vii96,6YAG0Li1BoUkmhc8iycY6l,5/4/2023,0.579,0.58,5,-11.505,1,0.0335,0.289,0,0.0956,0.516,92.026,5SWdZnhsgIuHrH9X3Vii96,252056,4,,,,
1F8pZXeC1TPOX0NOPVm3kR,6YAG0Li1BoUkmhc8iycY6l,5/4/2023,0.509,0.344,5,-13.584,1,0.0303,0.245,0.00406,0.0398,0.856,169.927,1F8pZXeC1TPOX0NOPVm3kR,216163,4,,,,
5zQUTeFF8kp3COxULCVO3P,6YAG0Li1BoUkmhc8iycY6l,5/5/2023,0.65,0.329,9,-15.008,0,0.0288,0.391,0.0415,0.353,0.424,74.992,5zQUTeFF8kp3COxULCVO3P,320679,4,,,,
73S9inBZKB60Kygu3qaviQ,6YAG0Li1BoUkmhc8iycY6l,5/5/2023,0.57,0.325,4,-13.358,0,0.0266,0.849,0.707,0.364,0.0895,99.983,73S9inBZKB60Kygu3qaviQ,274337,4,,,,
7saliZ9OxOgVZvac91pnHH,6YAG0Li1BoUkmhc8iycY6l,5/5/2023,0.398,0.646,3,-10.457,1,0.0412,0.0454,0.206,0.101,0.353,179.853,7saliZ9OxOgVZvac91pnHH,456000,4,,,,
6kP92fKzIyVJtNobCRsZ6G,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.651,0.41,5,-13.259,1,0.0889,0.368,0,0.108,0.12,128.049,6kP92fKzIyVJtNobCRsZ6G,204535,4,,,,
7yAAFi8NnEAu8Go9aBu0Jg,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.568,0.488,3,-9.463,0,0.0483,0.857,3.97E-06,0.121,0.461,97.135,7yAAFi8NnEAu8Go9aBu0Jg,217826,3,,,,
6LtYOGKJGmf6L24u0pXeJv,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.612,0.478,3,-10.728,0,0.0611,0.725,0.125,0.125,0.477,128.096,6LtYOGKJGmf6L24u0pXeJv,225085,4,,,,
48ssBWX2lb0PvcywvbYj6D,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.542,0.765,7,-7.535,1,0.526,0.823,3.72E-06,0.0983,0.541,141.719,48ssBWX2lb0PvcywvbYj6D,224398,4,,,,
4sln3hvqGxLEUCcAmTO4pR,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.75,0.606,6,-9.928,1,0.0726,0.153,0.000289,0.316,0.115,119.99,4sln3hvqGxLEUCcAmTO4pR,231189,4,0.054,0.813,0.133,0.9696
3bcVlSWtjktTZAczUbfzlG,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.771,0.786,10,-7.324,0,0.0648,0.00677,0.901,0.705,0.19,119.961,3bcVlSWtjktTZAczUbfzlG,268080,4,,,,
4vxm2gnST3bQer60vY1pJp,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.854,0.386,3,-5.98,0,0.0493,0.0227,0.000695,0.136,0.569,119.966,4vxm2gnST3bQer60vY1pJp,241347,4,,,,
3DlgDXIYtnWtJKiB8bZQMv,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.777,0.662,7,-8.393,1,0.27,0.536,4.61E-06,0.593,0.634,111.13,3DlgDXIYtnWtJKiB8bZQMv,201733,4,,,,
70uUmt0fNudal1sT9AfGqL,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.321,0.273,1,-9.912,1,0.0294,0.926,0.115,0.111,0.0506,138.986,70uUmt0fNudal1sT9AfGqL,277122,4,,,,
5mCPDVBb16L4XQwDdbRUpz,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,5mCPDVBb16L4XQwDdbRUpz,298941,4,0.085,0.69,0.225,0.9805
7BEdYdR874esDVvLnihH6t,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.576,0.656,5,-9.127,1,0.371,0.761,7.60E-06,0.87,0.525,139.893,7BEdYdR874esDVvLnihH6t,166892,4,,,,
4JsKup7v4h4xkpcI6Yy2Fo,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.594,0.304,9,-15.353,0,0.029,0.947,0.198,0.0933,0.13,79.994,4JsKup7v4h4xkpcI6Yy2Fo,152985,4,,,,
6e37iSTg0DW4QP4PwQE8A9,6YAG0Li1BoUkmhc8iycY6l,5/6/2023,0.566,0.64,0,-7.209,1,0.0501,0.613,0.342,0.138,0.535,122.998,6e37iSTg0DW4QP4PwQE8A9,321951,4,,,,
6N3qHjcwly8ZuhE4bPYJAX,6YAG0Li1BoUkmhc8iycY6l,5/7/2023,0.659,0.295,11,-8.528,0,0.0322,0.426,6.95E-05,0.0795,0.36,74.037,6N3qHjcwly8ZuhE4bPYJAX,277297,4,0.038,0.836,0.125,0.9768
6uMGv8kpC8ChMP1UpM1aVn,6YAG0Li1BoUkmhc8iycY6l,5/7/2023,0.543,0.298,0,-9.167,1,0.0683,0.597,1.49E-06,0.0804,0.254,125.523,6uMGv8kpC8ChMP1UpM1aVn,261103,4,,,,
68YAZg1HzCaDjTeEXlqkP7,6YAG0Li1BoUkmhc8iycY6l,5/10/2023,0.693,0.551,2,-9.648,1,0.402,0.319,0,0.292,0.613,116.838,68YAZg1HzCaDjTeEXlqkP7,105128,4,,,,
7mb8p8MJ6zZUgu7b0mKDel,6YAG0Li1BoUkmhc8iycY6l,5/10/2023,0.648,0.582,10,-9.687,1,0.0464,0.604,0.253,0.111,0.361,144.998,7mb8p8MJ6zZUgu7b0mKDel,190759,4,,,,
0wwPcA6wtMf6HUMpIRdeP7,6YAG0Li1BoUkmhc8iycY6l,5/10/2023,0.903,0.621,2,-8.132,1,0.0578,0.00302,0.000186,0.0504,0.553,134.969,0wwPcA6wtMf6HUMpIRdeP7,267067,4,0.02,0.875,0.105,0.9898
6Nle9hKrkL1wQpwNfEkxjh,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,6Nle9hKrkL1wQpwNfEkxjh,210285,4,0.091,0.766,0.142,0.9668
4GDaDFJ8j0HB0aHOc5bAb2,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.603,0.765,7,-6.903,1,0.483,0.411,0.26,0.196,0.582,89.136,4GDaDFJ8j0HB0aHOc5bAb2,53945,4,,,,
16Sfgax8tpRv9MHEPxYqCe,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.705,0.654,6,-8.206,0,0.058,0.412,0,0.128,0.563,135.034,16Sfgax8tpRv9MHEPxYqCe,243157,4,,,,
5gYM8191BsTQeYiLgQffBH,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.593,0.873,3,-2.467,1,0.038,0.26,2.13E-06,0.0979,0.629,120.06,5gYM8191BsTQeYiLgQffBH,160001,4,,,,
4Aj1eHsMtEmjpJUWdUWiVa,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.747,0.224,0,-14.586,1,0.0649,0.58,0.000235,0.235,0.212,105.014,4Aj1eHsMtEmjpJUWdUWiVa,243533,4,,,,
1IlBPaXuM7Fl6tiH9CPQlQ,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.712,0.217,7,-12.944,1,0.0813,0.846,5.61E-05,0.265,0.468,136.986,1IlBPaXuM7Fl6tiH9CPQlQ,231448,4,0.045,0.774,0.181,0.9947
1M6omUPXNXAgDQh5f1k4oA,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.718,0.421,5,-11.555,1,0.146,0.118,0.000405,0.0889,0.685,86.892,1M6omUPXNXAgDQh5f1k4oA,198557,4,0.072,0.845,0.083,0.5684
1IgePMOW0qEe1AViWgkal9,6YAG0Li1BoUkmhc8iycY6l,5/11/2023,0.529,0.518,10,-7.689,0,0.197,0.222,0.00314,0.316,0.356,89.712,1IgePMOW0qEe1AViWgkal9,245947,4,0.084,0.655,0.261,0.9974
424VcRQlabLy16ymBq3nlS,6YAG0Li1BoUkmhc8iycY6l,5/12/2023,0.608,0.663,11,-6.429,0,0.038,0.496,0.000678,0.304,0.475,108.684,424VcRQlabLy16ymBq3nlS,216126,4,,,,
0QT4G0XKsEs02ApVlOx6Lb,6YAG0Li1BoUkmhc8iycY6l,5/12/2023,0.686,0.527,8,-11.335,1,0.113,0.835,0.000266,0.322,0.847,124.249,0QT4G0XKsEs02ApVlOx6Lb,161802,4,,,,
0d8ONGx43ZprlHlmLZODpD,6YAG0Li1BoUkmhc8iycY6l,5/12/2023,0.599,0.673,1,-8.363,1,0.566,0.229,3.77E-05,0.066,0.262,148.044,0d8ONGx43ZprlHlmLZODpD,276387,4,0.089,0.746,0.165,0.9814
5uu0B0xGa3C3JhTHZhEghE,6YAG0Li1BoUkmhc8iycY6l,5/13/2023,0.761,0.843,5,-2.876,1,0.0477,0.117,0,0.091,0.53,137.05,5uu0B0xGa3C3JhTHZhEghE,220810,4,,,,
6Vmow8PuUaU7W1T2WWLZk2,6YAG0Li1BoUkmhc8iycY6l,5/13/2023,0.603,0.606,9,-6.634,1,0.114,0.799,0,0.391,0.463,80.176,6Vmow8PuUaU7W1T2WWLZk2,161613,4,0.122,0.792,0.086,-0.7511
5yvhdo8FXbBsIllxv2Rr94,6YAG0Li1BoUkmhc8iycY6l,5/13/2023,0.805,0.702,1,-4.877,1,0.0887,0.0658,0,0.123,0.225,120.041,5yvhdo8FXbBsIllxv2Rr94,196133,4,0.091,0.735,0.175,0.9725
0ER7L8JdsFmd2AZtImkhdT,6YAG0Li1BoUkmhc8iycY6l,5/13/2023,0.621,0.525,0,-8.196,0,0.0998,0.482,0,0.0757,0.332,78.994,0ER7L8JdsFmd2AZtImkhdT,75813,1,0.144,0.786,0.07,-0.9275
4v36nWrqRSwPlCQgQsb7Wx,6YAG0Li1BoUkmhc8iycY6l,5/13/2023,0.422,0.75,3,-6.518,0,0.0589,0.338,0.0191,0.388,0.445,169.898,4v36nWrqRSwPlCQgQsb7Wx,286004,4,,,,
4MjwsWg92Z6gZC5RLz38dF,6YAG0Li1BoUkmhc8iycY6l,5/18/2023,0.853,0.637,11,-10.872,0,0.156,0.241,1.50E-05,0.103,0.503,110.02,4MjwsWg92Z6gZC5RLz38dF,160159,4,,,,
0JaN65P0DapRjboDEv2g08,6YAG0Li1BoUkmhc8iycY6l,5/19/2023,0.682,0.251,5,-12.824,1,0.244,0.664,1.06E-05,0.144,0.419,80.041,0JaN65P0DapRjboDEv2g08,157880,4,0.041,0.855,0.105,0.9234
2igRi4SLvLCGrL5SGcNhv3,6YAG0Li1BoUkmhc8iycY6l,5/19/2023,0.61,0.954,4,-2.903,0,0.0628,0.0641,5.51E-05,0.124,0.748,112.007,2igRi4SLvLCGrL5SGcNhv3,183224,4,0.048,0.665,0.287,0.91
2FUHFEMdXa930HlZVooFPn,6YAG0Li1BoUkmhc8iycY6l,5/20/2023,0.614,0.607,3,-7.837,0,0.0346,0.657,0.00124,0.336,0.873,159.763,2FUHFEMdXa930HlZVooFPn,74334,3,,,,
2fXwCWkh6YG5zU1IyvQrbs,6YAG0Li1BoUkmhc8iycY6l,5/20/2023,0.684,0.683,6,-7.366,1,0.177,0.13,0,0.156,0.406,112.856,2fXwCWkh6YG5zU1IyvQrbs,231253,4,0.032,0.628,0.34,0.9996
3QCkvCkKJjkRTngZRM5wVJ,6YAG0Li1BoUkmhc8iycY6l,5/21/2023,0.72,0.818,11,-7.641,0,0.14,0.201,0.117,0.151,0.655,94.342,3QCkvCkKJjkRTngZRM5wVJ,227998,4,,,,
3VeuvRWfJLSOzeVPrgi5MR,6YAG0Li1BoUkmhc8iycY6l,5/21/2023,0.817,0.455,11,-6.541,1,0.201,0.0682,2.27E-06,0.12,0.705,129.823,3VeuvRWfJLSOzeVPrgi5MR,150133,4,,,,
1MVpa4w2TsjgUoJxMRAP0Z,6YAG0Li1BoUkmhc8iycY6l,5/21/2023,0.696,0.581,8,-5.257,0,0.199,0.363,0,0.108,0.815,144.856,1MVpa4w2TsjgUoJxMRAP0Z,147107,4,,,,
7KA4W4McWYRpgf0fWsJZWB,6YAG0Li1BoUkmhc8iycY6l,5/20/2023,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,78.558,7KA4W4McWYRpgf0fWsJZWB,180387,4,0.105,0.737,0.159,0.8642
5GUYJTQap5F3RDQiCOJhrS,6YAG0Li1BoUkmhc8iycY6l,5/21/2023,0.572,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,80.069,5GUYJTQap5F3RDQiCOJhrS,249668,4,0.084,0.859,0.057,0.1164
3eze1OsZ1rqeXkKStNfTmi,6YAG0Li1BoUkmhc8iycY6l,5/21/2023,0.505,0.397,5,-9.349,1,0.324,0.716,0,0.0853,0.558,95.063,3eze1OsZ1rqeXkKStNfTmi,219683,1,0.044,0.803,0.153,0.9947
3XzhyJvcEb5Pu4eQ5xvWJX,6YAG0Li1BoUkmhc8iycY6l,5/22/2023,0.794,0.725,11,-9.859,1,0.095,0.253,0.00965,0.104,0.409,100.015,3XzhyJvcEb5Pu4eQ5xvWJX,213587,4,,,,
3XAFrOZbJYdMaHGP4qutqs,6YAG0Li1BoUkmhc8iycY6l,5/23/2023,0.51,0.666,4,-7.474,0,0.0638,0.0248,0.058,0.0758,0.106,103.584,3XAFrOZbJYdMaHGP4qutqs,180696,4,,,,
6FBzhcfgGacfXF3AmtfEaX,6YAG0Li1BoUkmhc8iycY6l,5/24/2023,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100,6FBzhcfgGacfXF3AmtfEaX,129698,4,,,,
3CLd7BfvgsBwBUI8kwFLU6,6YAG0Li1BoUkmhc8iycY6l,5/24/2023,0.776,0.724,7,-4.874,1,0.216,0.455,0,0.109,0.677,74.987,3CLd7BfvgsBwBUI8kwFLU6,227779,4,,,,
5Ck3e6z1bcSCes5gdo0Ddt,6YAG0Li1BoUkmhc8iycY6l,5/24/2023,0.633,0.576,6,-7.837,1,0.0522,0.264,3.37E-05,0.127,0.296,119.799,5Ck3e6z1bcSCes5gdo0Ddt,256080,4,0.083,0.749,0.168,0.9953
70mSuZmwSBVV8cdTw0OHpS,6YAG0Li1BoUkmhc8iycY6l,5/24/2023,0.713,0.786,5,-8.15,0,0.214,0.424,3.03E-05,0.67,0.743,131.108,70mSuZmwSBVV8cdTw0OHpS,269271,4,,,,
3I8yVFjvJoOBM9tX4ZpxEL,6YAG0Li1BoUkmhc8iycY6l,5/25/2023,0.784,0.94,9,-7.327,0,0.054,0.0716,0.000171,0.133,0.979,137.003,3I8yVFjvJoOBM9tX4ZpxEL,140182,4,,,,
5mSJgLW43dmFEMK50ECr0S,6YAG0Li1BoUkmhc8iycY6l,5/25/2023,0.629,0.749,1,-5.414,1,0.0674,0.0498,0.0104,0.494,0.69,130.016,5mSJgLW43dmFEMK50ECr0S,206769,4,,,,
3FkTxVBsQHrwMh3IyfKO81,6YAG0Li1BoUkmhc8iycY6l,5/26/2023,0.603,0.783,6,-4.023,1,0.062,0.449,7.96E-06,0.119,0.775,172.041,3FkTxVBsQHrwMh3IyfKO81,173104,4,,,,
2aGdUcIFCB8vjxqibN3JhZ,6YAG0Li1BoUkmhc8iycY6l,5/27/2023,0.596,0.533,9,-8.391,1,0.0372,0.592,0.0113,0.31,0.205,139.935,2aGdUcIFCB8vjxqibN3JhZ,280074,4,,,,
1DRW9bQzt2SE8f7H4KJZyL,6YAG0Li1BoUkmhc8iycY6l,5/27/2023,0.629,0.717,6,-5.706,1,0.0638,0.0876,0,0.358,0.129,145.959,1DRW9bQzt2SE8f7H4KJZyL,260077,4,0.062,0.715,0.223,0.9976
0c6DDLA4rsGGNXWZM5oZdS,6YAG0Li1BoUkmhc8iycY6l,5/27/2023,0.718,0.773,6,-6.512,1,0.426,0.487,0,0.0926,0.764,74.857,0c6DDLA4rsGGNXWZM5oZdS,218371,4,,,,
3E895HtTn6lB40SA0l9EkL,6YAG0Li1BoUkmhc8iycY6l,5/28/2023,0.395,0.409,6,-8.58,1,0.056,0.708,1.62E-05,0.0982,0.193,74.088,3E895HtTn6lB40SA0l9EkL,226116,4,0.038,0.771,0.191,0.9903
1jQfgl9WRle7D8a3GXLwaD,6YAG0Li1BoUkmhc8iycY6l,5/28/2023,0.498,0.292,5,-10.656,1,0.031,0.511,1.90E-05,0.256,0.348,68.963,1jQfgl9WRle7D8a3GXLwaD,280587,4,0.046,0.767,0.187,0.9921
1Mza2sr6tPhy6jjI3HB9fW,6YAG0Li1BoUkmhc8iycY6l,5/28/2023,0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,0.231,116.059,1Mza2sr6tPhy6jjI3HB9fW,231268,4,0.057,0.676,0.267,0.9978
6R6ihJhRbgu7JxJKIbW57w,6YAG0Li1BoUkmhc8iycY6l,5/28/2023,0.654,0.325,2,-11.925,1,0.282,0.74,2.14E-05,0.152,0.39,139.886,6R6ihJhRbgu7JxJKIbW57w,243238,4,,,,
59acp1OhcvxwVBwQJBYKuX,6YAG0Li1BoUkmhc8iycY6l,5/28/2023,0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,59acp1OhcvxwVBwQJBYKuX,185523,1,0.158,0.696,0.146,0.2003
1RMJOxR6GRPsBHL8qeC2ux,6YAG0Li1BoUkmhc8iycY6l,5/30/2023,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,1RMJOxR6GRPsBHL8qeC2ux,209831,4,0.051,0.667,0.282,0.9983
2EEeOnHehOozLq4aS0n6SL,6YAG0Li1BoUkmhc8iycY6l,5/30/2023,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,2EEeOnHehOozLq4aS0n6SL,253107,4,,,,
5rkO3frgsxvadoYTBmfrRS,6YAG0Li1BoUkmhc8iycY6l,5/30/2023,0.606,0.598,3,-6.402,0,0.0371,0.00255,0.000176,0.0856,0.364,141.956,5rkO3frgsxvadoYTBmfrRS,216338,4,,,,
6gU9OKjOE7ghfEd55oRO57,6YAG0Li1BoUkmhc8iycY6l,5/30/2023,0.487,0.366,8,-9.405,0,0.0531,0.241,0,0.126,0.161,68.191,6gU9OKjOE7ghfEd55oRO57,272187,5,0.059,0.79,0.151,0.9835
