Year,Month,Day,time,trackName,albumName,artistName,playlists.name,track_id,date,hour,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2023,8,26,01:26:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,8/26/2023,01,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,8,26,17:06:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,8/26/2023,17,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,8,28,03:56:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,8/28/2023,03,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,8,29,07:02:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,8/29/2023,07,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,8,30,04:44:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,8/30/2023,04,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,8,31,23:08:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,8/31/2023,23,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,9,11,07:09:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,9/11/2023,07,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,9,16,19:24:00,Love Will Keep Us Together,Love Will Keep Us Together,Captain & Tennille,"1 or 11? Its Aces, Charles!",4pCNJwixy2ImFncaPY2yE2,9/16/2023,19,0.621,0.788,4,-4.326,1,0.0314,0.354,0.0,0.305,0.926,129.62,205493,4
2023,7,23,03:25:00,Surrender,Heaven Tonight,Cheap Trick,Rock Paper Scissors,2ccUQnjjNWT0rsNnsBpsCA,7/23/2023,03,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,253733,4
2023,8,31,15:04:00,Surrender,Heaven Tonight,Cheap Trick,Rock Paper Scissors,2ccUQnjjNWT0rsNnsBpsCA,8/31/2023,15,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,253733,4
2023,9,7,23:47:00,Surrender,Heaven Tonight,Cheap Trick,Rock Paper Scissors,2ccUQnjjNWT0rsNnsBpsCA,9/7/2023,23,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,253733,4
2023,6,9,22:57:00,Nearly Forgot My Broken Heart,Higher Truth,Chris Cornell,The Knew,7MjRtWS2teufvOiMM0BARZ,6/9/2023,22,0.593,0.781,0,-5.472,1,0.0285,0.0944,2.23e-06,0.173,0.657,119.522,234427,4
2023,9,2,22:08:00,hometown,hometown,cleopatrick,The Knew,6p8DGrcAUBuLUgDIKcUn0P,9/2/2023,22,0.315,0.826,7,-4.314,0,0.0636,0.00064,0.000687,0.0703,0.359,139.161,256072,4
2023,9,3,02:02:00,hometown,hometown,cleopatrick,The Knew,6p8DGrcAUBuLUgDIKcUn0P,9/3/2023,02,0.315,0.826,7,-4.314,0,0.0636,0.00064,0.000687,0.0703,0.359,139.161,256072,4
2023,6,28,10:51:00,First,Hold My Home,Cold War Kids,The Knew,3omXshBamrREltcf24gYDC,6/28/2023,10,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360,4
2023,6,29,10:14:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,6/29/2023,10,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,7,1,16:46:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,7/1/2023,16,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,7,1,22:24:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,7/1/2023,22,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,7,3,02:18:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,7/3/2023,02,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,7,15,21:04:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,7/15/2023,21,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,7,18,20:48:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,7/18/2023,20,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,7,21,04:48:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,7/21/2023,04,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,7,30,13:31:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,7/30/2023,13,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,8,8,00:34:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,8/8/2023,00,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,9,4,07:36:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,9/4/2023,07,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,9,13,08:58:00,So Tied Up,LA DIVINE,Cold War Kids,Missing Her,3msS7xaelR4Oa0n7IwHkgF,9/13/2023,08,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,189507,4
2023,8,11,20:31:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/11/2023,20,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,12,17:23:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/12/2023,17,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,14,02:57:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/14/2023,02,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,14,10:04:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/14/2023,10,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,15,01:05:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/15/2023,01,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,15,10:48:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/15/2023,10,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,22,10:03:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/22/2023,10,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,23,11:22:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/23/2023,11,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,24,07:24:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/24/2023,07,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,26,15:06:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/26/2023,15,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,28,23:40:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/28/2023,23,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,29,07:10:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/29/2023,07,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,30,04:51:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,8/30/2023,04,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,9,8,07:57:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,9/8/2023,07,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,9,12,16:17:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,9/12/2023,16,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,9,16,19:13:00,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,"1 or 11? Its Aces, Charles!",1mea3bSkSGXuIRvnydlB5b,9/16/2023,19,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
2023,8,16,21:23:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,8/16/2023,21,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,8,17,02:40:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,8/17/2023,02,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,8,20,20:08:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,8/20/2023,20,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,8,28,23:50:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,8/28/2023,23,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,8,29,07:20:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,8/29/2023,07,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,9,1,06:03:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,9/1/2023,06,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,9,3,19:46:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,9/3/2023,19,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,9,10,07:58:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,9/10/2023,07,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,9,10,20:04:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,9/10/2023,20,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,9,12,07:47:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,9/12/2023,07,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,9,16,22:31:00,Fortunate Son,Willy And The Poor Boys,Creedence Clearwater Revival,"1 or 11? Its Aces, Charles!",4BP3uh0hFLFRb5cjsgLqDh,9/16/2023,22,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
2023,9,16,09:05:00,Instant Crush (feat. Julian Casablancas),Random Access Memories,Daft Punk,Missing Her,2cGxRwrMyEAp8dEbuZaVv6,9/16/2023,09,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,337560,4
2023,8,13,18:49:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,8/13/2023,18,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,8,14,20:41:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,8/14/2023,20,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,8,19,18:53:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,8/19/2023,18,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,8,27,16:01:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,8/27/2023,16,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,8,29,07:06:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,8/29/2023,07,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,8,30,04:47:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,8/30/2023,04,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,8,31,22:44:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,8/31/2023,22,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,9,9,03:34:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,9/9/2023,03,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,9,10,07:56:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,9/10/2023,07,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,9,10,20:02:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,9/10/2023,20,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,9,12,04:45:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,9/12/2023,04,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,9,12,07:45:00,Take You Down,The Man from U.N.C.L.E. (Original Motion Picture Soundtrack),Daniel Pemberton,"1 or 11? Its Aces, Charles!",2oloWUrkFHnVNA09IbzjZQ,9/12/2023,07,0.516,0.782,4,-9.706,1,0.043,0.000503,0.761,0.318,0.182,103.012,206947,4
2023,6,6,04:13:00,Stand Up (For It),Stand Up,Dave Matthews Band,I Will Survive,0UxvDe61JZFfDopF1hM6Hp,6/6/2023,04,0.426,0.9,5,-5.958,1,0.128,0.0732,0.000169,0.326,0.738,123.898,252787,4
2023,9,7,22:48:00,Stand Up (For It),Stand Up,Dave Matthews Band,I Will Survive,0UxvDe61JZFfDopF1hM6Hp,9/7/2023,22,0.426,0.9,5,-5.958,1,0.128,0.0732,0.000169,0.326,0.738,123.898,252787,4
2023,9,15,18:11:00,Stand Up (For It),Stand Up,Dave Matthews Band,I Will Survive,0UxvDe61JZFfDopF1hM6Hp,9/15/2023,18,0.426,0.9,5,-5.958,1,0.128,0.0732,0.000169,0.326,0.738,123.898,252787,4
2023,8,18,23:19:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,8/18/2023,23,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,8,20,00:25:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,8/20/2023,00,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,8,23,23:18:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,8/23/2023,23,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,8,24,04:29:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,8/24/2023,04,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,8,26,00:44:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,8/26/2023,00,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,8,26,16:42:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,8/26/2023,16,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,9,9,04:56:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,9/9/2023,04,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,9,10,23:30:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,9/10/2023,23,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,9,12,03:53:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,9/12/2023,03,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,9,12,06:05:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,9/12/2023,06,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,9,17,00:01:00,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,David Bowie,"1 or 11? Its Aces, Charles!",0pQskrTITgmCMyr85tb9qq,9/17/2023,00,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4
2023,7,3,23:51:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,7/3/2023,23,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,7,5,22:04:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,7/5/2023,22,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,7,15,15:31:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,7/15/2023,15,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,7,16,03:24:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,7/16/2023,03,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,7,16,17:37:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,7/16/2023,17,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,7,21,06:14:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,7/21/2023,06,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,7,23,09:21:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,7/23/2023,09,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,8,5,12:06:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,8/5/2023,12,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,8,27,01:32:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,8/27/2023,01,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,9,9,18:40:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,9/9/2023,18,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,9,15,00:20:00,Pity and Fear,Narrow Stairs,Death Cab for Cutie,Missing Her,2flYVvzlSI9Pg5gI6MqTJs,9/15/2023,00,0.527,0.677,5,-8.958,1,0.0301,0.238,0.546,0.645,0.464,99.322,261427,4
2023,6,29,05:21:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,6/29/2023,05,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,7,2,15:38:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,7/2/2023,15,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,7,4,15:22:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,7/4/2023,15,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,7,6,03:58:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,7/6/2023,03,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,7,10,11:01:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,7/10/2023,11,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,7,11,10:28:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,7/11/2023,10,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,7,13,01:29:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,7/13/2023,01,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,7,17,21:52:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,7/17/2023,21,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
2023,8,4,20:47:00,Qu'attendez Vous De Moi ?,Endless Smile,Degiheugi,Missing Her,3axxHYQ0tGeHyA09jkXznd,8/4/2023,20,0.727,0.6,4,-8.383,1,0.0393,0.307,0.0469,0.0836,0.624,104.989,240203,3
